Real Incli,Real Orient,Time,Target Incli,Target Orient
5.95416541089549,187.008034004985,0.0270615520003048,25,250
3.9045818466466984,159.54346578540517,0.05403508800009149,25,250
2.2454007190688103,139.95696824482832,0.08119141200040758,25,250
1.9395428884867885,126.45218016815826,0.10851088300114498,25,250
1.4518924231942478,106.7756784395232,0.13491625800088514,25,250
0.810874279376419,72.30368082868105,0.16207955900063098,25,250
1.3393461120196872,24.422626708958568,0.18997255800059065,25,250
2.1145781519251208,14.512265310926866,0.21704302600119263,25,250
2.4754386925917764,13.881938634177798,0.24504508300015004,25,250
3.5787629344262024,15.6958171929298,0.2730799660002958,25,250
3.9869826248939524,19.582878555686428,0.3009198970012221,25,250
4.092069783274349,23.797988471894048,0.32866869200006477,25,250
4.809047775749194,30.494349348416,0.356393679001485,25,250
4.94699318530975,37.81409860465241,0.3844476170015696,25,250
5.418683951511329,44.94717054618928,0.41188904699993145,25,250
6.1676048279559845,52.888920608656456,0.4392544850015838,25,250
6.962756825225386,60.49986627321004,0.46696175299985043,25,250
7.683086920638795,65.40829030072122,0.49428984000041964,25,250
8.71775708803721,71.7070472211592,0.5216678490014601,25,250
9.833386765453133,76.96773687083669,0.5489581250003539,25,250
11.33126788231389,79.87545166316532,0.5761526590013091,25,250
13.358836991842864,83.07543422383999,0.6039357160007057,25,250
14.365867330598382,84.4383135745672,0.6316736790013238,25,250
16.337402499992166,84.30261678111457,0.6609920270002476,25,250
19.147327114864037,83.46256515802624,0.6922939110008883,25,250
20.161003567395003,83.44271960882227,0.7201511760013091,25,250
22.54749617353383,83.76685406934693,0.7479218570006196,25,250
23.67834591746998,84.55681382628782,0.7756441170004109,25,250
25.482441119674053,85.11367502199803,0.804041101000621,25,250
27.23551349203639,85.92074006823357,0.8318593860003602,25,250
29.390889191249897,87.39358641606995,0.8593523930012452,25,250
29.07715304443401,87.33471016327144,0.8871689330007939,25,250
28.612256514445946,83.5920820415032,0.9149548830009735,25,250
28.47476621571263,81.21013371247905,0.9426418030016066,25,250
27.99819696481269,79.88679329692665,0.9702387970010022,25,250
27.96548547001989,77.94678182629775,0.9985604000012245,25,250
