Inclination,Orientation,M1,M2,M3
0.3431684118379718,89.99882385000457,-0.003707120271247953,0.005113269339652349,0.006135923207582819
1.1723174597850017,51.132913614154695,-0.0337475776417055,0.03195793337282718,0.03310841897424896
1.660736536723181,45.480952613866975,-0.07900001129762879,0.07784952569620701,0.07682687182827654
1.9844323673475537,40.921144576234695,-0.14278804630979183,0.13856959910457867,0.1407427385739309
3.2269681655531084,25.754950034177416,-0.22332203840931633,0.19916184077945898,0.2170582834682422
4.699051942474734,14.170731439425813,-0.3206019875962023,0.24083498589762564,0.28199680408182703
5.785379390692949,14.968548147961481,-0.41238517224296195,0.26448385659351775,0.3232864539995198
7.291857754053193,11.764720061497956,-0.48435443819856877,0.26729615473032653,0.3503867814996772
7.975826559243098,14.288882227263475,-0.5394499153333228,0.2670404912633439,0.35971849804454276
8.003113303168915,13.279787783507905,-0.5740923151094675,0.26333337099209597,0.3547330604383817
8.066373800413219,14.063953283035579,-0.5922444212652334,0.26346120272558726,0.3544773969713991
7.701246790478118,13.267312470442594,-0.5937784020671291,0.26601783739541346,0.35703403164122527
7.2548545709794245,13.086391482319288,-0.5898156183288984,0.26627350086239604,0.35728969510820785
7.114934801666388,13.858956780428429,-0.5927557481991985,0.26589000566192217,0.35728969510820785
6.784758648961048,13.87174262417091,-0.5927557481991985,0.2641003613930438,0.3552443873723469
6.855543496565325,14.08116332338936,-0.590454776996355,0.26397252965955254,0.35511655563885564
6.665661082767714,12.940302406064388,-0.590454776996355,0.26627350086239604,0.3578010220421731
6.634572928102777,14.132430567962597,-0.5928835799326898,0.2664013325958874,0.3576731903086818
6.6554768859262445,13.64481432746675,-0.5916052625977768,0.26614566912890475,0.3546052287048904
6.607081745050185,12.997252550860198,-0.5905826087298462,0.2641003613930438,0.354860892171873
6.585743658383424,13.526203479039903,-0.5912217673973028,0.2641003613930438,0.35728969510820785
6.581614158287517,13.955203207916036,-0.5925000847322159,0.26601783739541346,0.35728969510820785
6.518464706637136,13.394415638772754,-0.5926279164657072,0.26601783739541346,0.35652270470726005
6.59414487877121,13.418937478501269,-0.5907104404633376,0.26601783739541346,0.3544773969713991
6.635800678928533,12.95240730116491,-0.5903269452628637,0.2642281931265351,0.35831234897613834
6.526467766759967,13.116000866111667,-0.592116589531742,0.26397252965955254,0.35818451724264705
6.548788882578944,13.389981878342628,-0.5931392433996725,0.26563434219493953,0.35409390177092515
6.655424761536084,12.966012404686678,-0.5909661039303202,0.2665291643293787,0.35550005083932956
6.542529096164233,12.45610663805914,-0.5901991135293724,0.26589000566192217,0.3575453585751905
6.452439944158815,13.004678418375002,-0.5926279164657072,0.2637168661925699,0.3574175268416992
6.4903171683987075,13.385664140556395,-0.5932670751331638,0.26397252965955254,0.35537221910583827
