M1_R,M2_R,M3_R
-4.872094413446587,3.5382647534891607,4.384941023320351
-2.511202192214154,1.3915357888956235,1.740593520156217
-0.5017718250687924,0.22634355346666632,0.2969846354208486
0.7479530250313124,-0.24552233589548894,-0.45678621457271823
-0.9387270671127154,0.497144523284741,0.5185737779078117
-0.48523779322573457,0.2355545198934499,0.2697235791735804
-0.13496042548348627,0.062414162685000045,0.07406686670897893
0.0006612790684735492,-0.00030709179291795645,-0.0003541510719641859
0.042256815199733705,-0.02028129151130461,-0.021828209456812384
0.02458858713251842,-0.011746320963739006,-0.012792330925437412
-0.032032938208679765,0.015269232482688463,0.016848737100872722
-0.07981780508491239,0.03783657115206631,0.042510753318535634
-0.10012202901275111,0.04736520710716909,0.0535910729328502
-0.10269587999312846,0.048004476092830754,0.055569680785358615
-0.11651777324838387,0.055437111522381136,0.062211367755821576
-0.126095284989529,0.059882659291192575,0.06753770005295363
-0.14784132672037198,0.06971725416517087,0.07994848953232556
-0.1618315656346386,0.07658665012867127,0.08743246483282022
-0.1505987791365562,0.07216179997250498,0.08032921588248147
-0.1609112952477565,0.07721344720639918,0.08585932152480688
-0.17666232203586643,0.08410169137932441,0.0951691891734095
-0.18687672683772072,0.08955552163116319,0.1002411796516748
-0.18821199284722975,0.09256460551944239,0.09860725362748068
-0.2016225771930024,0.09755888343078765,0.10746452905475883
-0.19061369117505497,0.09173166812429182,0.10192017094798975
-0.183581871438747,0.08866409694649682,0.09773438944164876
-0.19994820934096444,0.09793537055669416,0.10535595265516344
-0.21747372810730745,0.10570634968333385,0.115727142373768
-0.20733202438996892,0.10042070337362707,0.11050859806230116
-0.19320310515120476,0.09336057768685949,0.1029638357919215
-0.19382715624268232,0.09255426865495409,0.10441583680757922
-0.2086317288416641,0.10038477435747595,0.11189055979254903
-0.2210205329444612,0.10699953222830068,0.11811235411593671
-0.20487224588290076,0.09854863817974582,0.10983632712214553
-0.2020751294648259,0.09691166910866458,0.10858071497676071
-0.19453474096309692,0.09325056351258047,0.1044497884998061
-0.18422046025473593,0.08870134678803718,0.0983557485423849
-0.1804261881045945,0.08625569606763606,0.09689155841187723
-0.17894285431039839,0.08499368991620439,0.0966261183084883
-0.18645541922283157,0.08931619142984375,0.10004602251752524
-0.17361496651229896,0.08359717548752559,0.09253563071158169
-0.15861328735031424,0.07524561525144537,0.08546846373668034
-0.14924522396056675,0.07049409728582684,0.08061038371894357
-0.14467934838498125,0.06830793483192377,0.07811820321986283
-0.1313319333239689,0.06296255594969628,0.06980675391240392
-0.11249743191828519,0.053314801174700124,0.060236560043477244
-0.09752594360764076,0.04571014305549276,0.052607533835564886
-0.08237681858754757,0.03876621250692863,0.044174869261832846
-0.06608442708113159,0.0309339021870367,0.03551339155896458
-0.05198309167071706,0.02414621885253278,0.028061291275014957
-0.04597865547483888,0.02127974968480367,0.0248744416412957
-0.0411102531404212,0.019101469324280296,0.022149048154989765
-0.028309750909475493,0.013132996028517243,0.015243224021308168
-0.02594851888641033,0.011959173518393519,0.01404519847638589
-0.027699486826408933,0.012695734583230317,0.01506742199165211
-0.040071788205360455,0.018585284492111942,0.021619774189740593
-0.0437925528714407,0.02038130992682019,0.023570421392325416
-0.04678279012988622,0.021594716347934813,0.025369835565003385
-0.06071973236227734,0.028048745598743607,0.032977420907764045
-0.06310031693172842,0.029575856117300618,0.03385521894928322
-0.0743537896031193,0.034705241323262914,0.0401081947568818
-0.08475381984640595,0.03953776184068857,0.04581366712472437
-0.09585383036214701,0.04488325598892647,0.05173534750023519
-0.10211642986515454,0.04811462842929659,0.054869863452232916
-0.11337709247788857,0.05353191335264975,0.060915870192092596
-0.13282511111508602,0.06271500887596786,0.07158132431917841
-0.13517366711469808,0.06367626373145517,0.07302147756525447
