Inclination,Orientation,M1,M2,M3
6.112559910682054,89.99844624852227,-0.009459548278356846,0.0033236250707740266,0.004346278938704496
3.6152128100401675,68.37303652663127,-0.021731394693522484,0.01687378882085275,0.02006958215813547
3.3519472444758693,33.933222881867586,-0.04870389046018862,0.044485443254975436,0.04499677018894067
3.4553067959451904,17.450005689686318,-0.08040616036603318,0.07861651609715486,0.07836085263017224
4.431073850362617,6.710303741395927,-0.1319223489630306,0.11965050254786497,0.12808739695829133
4.971463115255692,3.472757578164471,-0.18420552796097586,0.14317154151026576,0.18062623942321923
4.971591857760736,2.667720147085498,-0.25617479391658265,0.16081232073206636,0.25349032751326517
5.088155246790573,1.3333200775539922,-0.31548871825654995,0.16592559007171873,0.3199628289287457
5.121219392604829,3.5789725756429065,-0.37454697912953455,0.16017316206460983,0.39678970075702225
5.414096947715323,7.5761037606608586,-0.413663489577875,0.14649516658103978,0.4497120384224241
5.934581252472219,11.451902956945283,-0.45035119708988064,0.11837218521295188,0.507236318493513
6.235800812606997,14.05728829791599,-0.46978162058055956,0.08398544890378982,0.5460971654748709
6.435345768506953,15.94347252568656,-0.4837152795311122,0.03361974590821419,0.5794612479161024
6.614535006941976,17.19751203482358,-0.4838431112646035,-0.01879126482322238,0.5997864935412205
6.716334764321185,17.364136466925775,-0.47348874085180753,-0.09165535291326836,0.6105243591544904
6.718277000935528,16.82151955392335,-0.45610362509698954,-0.16183497459999685,0.612825330357334
6.671298757746556,16.725375132249805,-0.42299520612274055,-0.24198547149904742,0.600425652208677
6.5323042531302775,14.768938438512714,-0.3843900226083653,-0.3032168718413843,0.5813787239184721
6.371246643178267,13.657799930274138,-0.33044503107503304,-0.36879455112242565,0.556068040687193
6.221908842720037,12.43235107296851,-0.27240942406997887,-0.41928808585149263,0.5313965161233704
5.998711296091398,8.47499747313315,-0.19455989837377188,-0.47131560138245526,0.5034013664887738
5.9347626897532,7.347929995176207,-0.12144014681674328,-0.5103042800973044,0.47617320725512496
5.329445687906546,8.813364150479392,-0.03579288537756644,-0.5478868097437491,0.4439596104153152
4.756166294458566,11.354262348503385,0.03400324110868812,-0.5712800169726586,0.4088058837052053
4.06079605872175,17.07665924871058,0.11095794467045597,-0.5877703105930375,0.3726295031271649
3.5235001696011947,18.344991319432026,0.1715501863453363,-0.5923722529987246,0.3328738340113679
2.6834856832463707,20.884276528063598,0.24096281763111693,-0.5882816375270027,0.29183984756065784
2.2987036157300276,23.719214479278975,0.29541913609841447,-0.5766489497792936,0.24799356297313893
1.6500281665373049,20.814402730542845,0.35511655563885564,-0.5668059063004629,0.20248546585023303
1.3899975573717327,14.924256353545386,0.40075248449525286,-0.5489094636116797,0.15851134952922283
0.6845277745905436,4.859779523859938,0.4512460192243198,-0.5315243478568616,0.1068673291987341
0.20815660487234375,2.1935872987402836,0.4925356691420125,-0.5074919819604956,0.060336578207897715
0.324159942579859,224.82606604616336,0.5325470017247921,-0.4826926256631817,0.009843043478830771
0.3723035730511412,209.39704654811592,0.5614369734938279,-0.45405831736112856,-0.03962783738230571
0.7812340149958912,189.46085386866517,0.5875146471260548,-0.42286737438924926,-0.09306150198167275
0.7240622914113919,189.1630419229156,0.6047719311473816,-0.3883528063465959,-0.1394644212390178
0.8400195656230602,184.89866359699286,0.6124418351568601,-0.3516650988345903,-0.192131095437437
0.847821886103,182.8645503129871,0.6129531620908253,-0.31139810278482805,-0.24134631283159086
0.715572253914775,181.3359763906481,0.6064337436827686,-0.2712589384685571,-0.2900502032917795
0.5917956172534276,180.4310308826343,0.5972298588713943,-0.22817964428198606,-0.33491914174722887
0.2054177887990407,173.4936763118998,0.5870033201920897,-0.18203238849162362,-0.3796602484691869
0.04404199761389705,57.4770663861457,0.5685955505693412,-0.13665212310220903,-0.42031073971942307
0.2651805347066778,5.792329394895294,0.5509547713475406,-0.08807606437551171,-0.4631343704390115
0.49237360047106554,4.410272598081073,0.5275615641186311,-0.03988350084928832,-0.4922800056750299
0.7528898918156764,1.0673354588565218,0.5022508808873519,0.010865697346761242,-0.5264110785172094
0.9800373767280657,1.5050525928352652,0.4736165725852988,0.058674765672510704,-0.5505712761470667
1.291016252835271,358.9790683458863,0.44242562961341947,0.11044661773649074,-0.5731974929750283
1.6426580650099099,357.43435586133063,0.40816672503774876,0.1582556860622402,-0.5881538057935114
2.1065392691382425,355.2094940612779,0.3695615415233735,0.21181718239509856,-0.5926279164657072
2.4852142955792202,354.5394092466324,0.3315955166764548,0.259626250720848,-0.5912217673973028
2.941660549698329,351.9446550518732,0.29132852062669257,0.3084579729145279,-0.5903269452628637
3.327294175565071,350.8161680828278,0.24735440430568237,0.35255992096902944,-0.5775437719137329
3.8139312727211725,349.3108953803673,0.20184630718277646,0.39947416716033973,-0.5659110841660238
4.152938798251975,347.5915882465747,0.15646604179336188,0.4382071824082063,-0.5487816318781883
4.711545412185016,347.4407636231643,0.1068673291987341,0.4792411688589164,-0.5299903670549659
5.218065106614051,347.4053814630251,0.060464409941389026,0.5128609147671306,-0.5069806550265303
5.716982525238451,347.496566700112,0.008436894410426376,0.5463528289418534,-0.48345961606412957
6.053348609943359,347.57041270843547,-0.039372173915323085,0.5700016996377456,-0.45508097122905905
6.476097405355634,348.60508584177825,-0.09165535291326836,0.5932670751331638,-0.42350653305670577
6.735046863549713,348.9631954793623,-0.14112623377440484,0.607456397550699,-0.3870744890116828
6.900937743864002,348.6588416200045,-0.19315374930536747,0.6125696668903514,-0.35128160363411637
6.79372156988618,348.18572037530225,-0.2400679954966778,0.6119305082228949,-0.31344341052068897
