I,O,I_error,O_error,M1_error,M2_error,M3_error
5,5,-10.527827903768788,0.11302990578406558,-1.2686540465093241,0.53508694037304,0.7291660293371982
5,5,-10.495195216361978,0.002631906530107919,-1.264699342147317,0.5315379947986585,0.7259984591958917
5,5,-10.406862182603124,-0.0903919340608299,-1.2541665177891659,0.5285085390572966,0.7179951330655867
5,5,-10.261671888649492,-0.5307515523490087,-1.237121967540125,0.5296953052826883,0.7034222780326004
5,5,-10.217848941706889,-0.15418881921966054,-1.2295377552875406,0.5238566140957073,0.7047874695117291
5,5,-10.143332841737957,-0.0033103149053586023,-1.2214027558257228,0.5154106924194445,0.7036011024984395
5,5,-10.144650410695052,-0.24879668114853537,-1.222432020617942,0.5180108653570064,0.7012468495490607
5,5,-10.126928272108383,-0.38922931737177,-1.2186889956960791,0.5219951085670473,0.6955288521651368
5,5,-10.110849354510265,0.1482699166825121,-1.216323404774052,0.5158577143852596,0.7006497479792757
5,5,-10.137089351544896,-0.013151241024689675,-1.2214024250912536,0.5159815374127115,0.7028517040639695
5,5,-10.219959403685747,-0.32179773338162043,-1.2312318860861446,0.5228121275544657,0.7051985380721517
5,5,-10.215871272078086,-0.292428763043616,-1.2291625115085294,0.5233489401611231,0.7021324970692352
5,5,-10.206396058102191,-0.29515133664794835,-1.2300307028160131,0.5242053535033793,0.7018799259885764
5,5,-10.224042545530615,-0.06508500126496486,-1.231886848474006,0.5227484751393332,0.70791101008351
5,5,-10.29233987701696,-0.24441759613720038,-1.239151704273659,0.5255899728079769,0.7107008205480589
5,5,-10.36730102296636,-0.3063033343240509,-1.2485473816387525,0.5293770300348846,0.7131722425920302
5,5,-10.399883360014616,-0.2914772192016324,-1.2542558557594656,0.532170522475626,0.7145134787625218
5,5,-10.468193236698836,-0.185197402511748,-1.2620303730194573,0.5354365614711638,0.7215777250489017
5,5,-10.610196663667944,0.02650939731566382,-1.2782477763333155,0.5398293151793563,0.7338053616912621
5,5,-10.751774092334138,-0.13600016433884043,-1.296979498114712,0.54639137927049,0.7412220161796971
5,5,-10.90373041078085,-0.21085232667352294,-1.3174474579533704,0.5531607571352145,0.7476705670582018
5,5,-11.074155355468786,-0.27785475047290387,-1.3364032951357716,0.5634092092210916,0.7578780258241857
5,5,-11.20819215742943,-0.2584642337186063,-1.3544402948028385,0.5712131413636934,0.7694486267165392
5,5,-11.422932105924023,-0.22148741296364172,-1.3820755496340762,0.5804688241227249,0.7836611641292163
5,5,-11.710832445485234,-0.2519011615910882,-1.416962760357536,0.5914520902273328,0.8007026413744396
5,5,-11.984893873279248,-0.33824191186660624,-1.4508795738567262,0.6048100587443109,0.8148161144401507
5,5,-12.226586605932603,-0.36845122538249075,-1.4835224025764306,0.6187476009920463,0.8305285092694303
5,5,-12.569737703013136,-0.36380974172561054,-1.526543889676511,0.6348778400462961,0.8541074697365416
