Real Incli,Real Orient,Time,Target Incli,Target Orient,PINN Corrected Incli,PINN Corrected Orient,d_alpha_deg,d_beta_deg,theta1_cmd,theta2_cmd,theta3_cmd,encoding_type
0.9039003611525265,79.99396272379919,0.026303396000002977,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.0112765924658103,69.99388315480216,0.056420168999466114,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.367882382974277,66.19640334248493,0.08351975699952163,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.576784380297099,67.0278004205424,0.11029576699911559,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.333022977165199,74.18644341507495,0.13733879099891055,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.6891754336965774,88.63013747971787,0.16419126799883088,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
2.2350100262546646,112.73634174696254,0.19119137300003786,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
1.6609810562224867,136.1455913792736,0.21800653299942496,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
1.4439857029206513,180.19500944744271,0.2448094179999316,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
1.6375275016309474,197.0843202693215,0.2716731529999379,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
3.0025706359454283,219.3389278019738,0.29877233499973954,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
4.773314517405979,222.80793657855025,0.3255499709994183,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
6.440906386019265,223.19832691423414,0.35237700099969516,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
7.775956269229911,228.48132907696495,0.3792162819991063,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
9.458475224609794,233.89895752235913,0.4064864430001762,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
11.357299805702398,232.80832871750465,0.43359551100002136,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
13.808353962370694,236.4270655853024,0.46058540099875245,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
15.700415533280706,238.22088574831176,0.48667172999921604,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
17.760527996613067,239.26625262230215,0.5138227749994257,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
19.162441142570042,239.49835060587336,0.5411419100000785,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
20.978111866433668,239.82961420830588,0.5681194649987447,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
23.114896620249368,239.64276420474005,0.5951361739989807,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
24.007202255907885,241.65682075631398,0.6222489709998626,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
25.043536255232436,242.4622118074173,0.6490115559990954,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
26.604374070113327,244.4139242736751,0.6760098429986101,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
27.545806508523484,246.3009865880826,0.7029797079994751,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
28.621072125175335,247.62594869178815,0.7300720289986202,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.683677142516746,248.90570298463933,0.7570433339988085,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.185373981796708,249.75874880062128,0.7841546700001345,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
31.055408860817383,251.1799125513393,0.81113929699859,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
31.46562873121057,252.23653244525016,0.8383433549988695,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
31.53178784027522,252.6555211676473,0.8656600439990143,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
32.58700899824084,253.7677985787856,0.8929313659991749,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
31.327218172308154,253.59467737408866,0.9198879939995095,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
31.446655148545755,253.19344699125955,0.9471782469991012,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.705096199839478,252.70225707217605,0.9742221779997635,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.617097577261024,252.1774329702135,1.0012243639994267,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.44279865165482,251.97099998417644,1.0285469589998684,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.381026201322378,252.05189546621492,1.05603377099942,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.381244383067152,252.07075445168505,1.0831267109988403,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.235452998972388,252.05515329212005,1.1101144229996862,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.18741058152981,252.1458144750784,1.137084315998436,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.144175414491173,252.34268555866907,1.1642059389996575,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.083881355464243,252.38435642027704,1.1913241999991442,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.087145341177447,252.39366017668675,1.2184489119990758,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.045715879463607,252.39765483200594,1.2455718989986053,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.963041124189,252.55251181038437,1.273033077999571,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.964637835127654,252.5738255234113,1.3001061569993908,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.953185928494705,252.5627172166467,1.3271088080000482,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.003978485109513,252.53355570232515,1.3543428709999716,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.02999653961168,252.32511758894026,1.3812262819992611,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
30.01192403506528,252.2849694922517,1.4085977079994336,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.96206236493201,252.29371776979985,1.4361297769992234,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.911156632738983,252.3105570798213,1.4633380389986996,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.892227148173347,252.2684945872728,1.4906322609986091,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.842544089527948,252.45394191458888,1.5179167989990674,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.83908220972111,252.4375374366162,1.545168972999818,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.79996072960766,252.42926210666496,1.5721423319992027,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.80221191296758,252.4789181514601,1.5996206669988169,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.80247252884278,252.34856459421627,1.627056998999251,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.769450384612067,252.3479727415774,1.6545480539989512,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.72755901494706,252.36235738337678,1.6819147480000538,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.71351277485767,252.38787292117132,1.7091805629988812,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.63282819362473,252.39522489672646,1.7365430289992219,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.54184198686779,252.60069761020708,1.7638874799995392,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.509468297374642,252.62424603225,1.791099050999037,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.492706220397093,252.61914172667974,1.8183975749998353,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.49922950859789,252.58379262698566,1.845746627999688,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.46627768883012,252.48108080897435,1.8729389740001352,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.433985565692147,252.46522025152586,1.9001405049984896,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.40079946782111,252.44620081775477,1.9275533149993862,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.363593029519652,252.41982451413776,1.9549321189988405,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.337886413801755,252.43466186281512,1.9826267729986284,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.3142703209715,252.38239775528848,2.0101159259993437,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.28484519267658,252.3755770027177,2.0377332249991014,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.267414220017606,252.36584777985306,2.0653565369993885,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
29.29350628980985,252.27958559552212,2.0927172409992636,25,200,39.08121203450533,108.29870766834597,14.08121276177302,-1.7012925467707485,2.064871232978656,-3.924134021759242,3.691697846071587,fourier
