Inclination,Orientation,M1,M2,M3
3.9110622380462527,79.59059291099497,-0.969731530265068,-1.3703561830268296,2.450534331028388
11.598950500144136,5.490720236353097,-0.9545195539796022,-1.3865908131802258,2.4340440374080092
28.6670962268314,352.2730048444991,-0.927547058212936,-1.4113901694775397,2.4101395032451345
53.96791561759545,349.42289053485035,-0.8900923602999826,-1.449611857791441,2.3774145794713597
79.09264908397085,349.9888059337874,-0.8420276285072505,-1.4986992434521034,2.3574728290467153
58.15792076091311,347.8338753491581,-0.7823302089668094,-1.5573740091246142,2.345328814365041
34.91042760055908,345.04075279889565,-0.7125340824805548,-1.6266588086769034,2.3441783287636193
20.72622630306763,343.44050924433463,-0.6303382778456433,-1.7089824450453064,2.344561823964093
12.935735394518607,342.9296622675881,-0.538299429731901,-1.800382134491592,2.3454566460985324
8.941564551026113,346.52930192657624,-0.43513922080441486,-1.9002187183483041,2.3471184586339193
6.896359723943721,353.0948018995769,-0.3211133145301675,-1.9905957539266594,2.3472462903674107
6.23187940550204,3.6434405512726364,-0.20542559572053312,-2.0684452796228663,2.3472462903674107
6.396018989684522,18.290245494431037,-0.09894176172227295,-2.134917781038347,2.346990626900428
6.620442233127297,24.87879844086234,-0.0020453077358609396,-2.192442061109436,2.344050497030128
7.238873722634936,27.931327448201646,0.08181230943443758,-2.2373109995648854,2.343667001829654
7.645109388514374,32.24606650515875,0.1550598927249575,-2.2723368945415037,2.3441783287636193
8.197706354406959,32.87782612858355,0.21923142293759446,-2.296497092171361,2.3457123095655152
8.369537466390303,33.66004570808586,0.2694692941996788,-2.3101750876549314,2.3476297855678845
8.83160377270425,33.58389690939056,0.3107589441173715,-2.3133708809922138,2.347757617301376
8.977447495417284,33.22521166945058,0.33913758895244206,-2.3115812367233355,2.3476297855678845
9.133325150523035,32.94307013507342,0.3607411519124732,-2.311453404989844,2.345584477832024
9.184622688169926,32.239684007104735,0.3693058780563909,-2.311453404989844,2.3435391700961627
9.096861131315448,31.954887415118097,0.3709676905917779,-2.3123482271242835,2.343667001829654
8.914866422308018,29.825603230439548,0.3709676905917779,-2.312731722324757,2.3441783287636193
8.771342489456224,28.553229224922713,0.3707120271247953,-2.310942078055879,2.347757617301376
8.728049180748208,27.541083904840477,0.3678997289879865,-2.3110699097893703,2.348524607702324
8.80435563659038,26.776107789489217,0.36764406552100387,-2.31298738579174,2.3483967759688325
8.638395169274663,25.774889324355463,0.3678997289879865,-2.3119647319238097,2.346095804765989
8.619917981384535,25.207750865145996,0.3710955223252692,-2.310942078055879,2.3434113383626713
8.601216933235687,25.2801655617623,0.3721181761931997,-2.312476058857775,2.3435391700961627
8.613717257668828,25.438136259251927,0.37199034445970836,-2.312220395390792,2.3441783287636193
8.568184410351817,25.58304678602739,0.37045636365781265,-2.3115812367233355,2.3464792999664628
8.5675914011618,25.61855447438347,0.36713273858703865,-2.311453404989844,2.3483967759688325
8.540845581447858,24.994149720112095,0.36713273858703865,-2.312220395390792,2.348268944235341
8.483223730493153,25.66392594110502,0.3693058780563909,-2.3123482271242835,2.3476297855678845
8.419716846728655,25.63424493589171,0.37186251272621706,-2.3118369001903183,2.3439226652966365
8.383517329966239,26.395605692307466,0.37186251272621706,-2.311325573256353,2.3430278431621976
8.269300773573017,26.910211552569738,0.37160684925923443,-2.3120925636573006,2.3435391700961627
8.173657189054637,27.379727716650013,0.3677718972544952,-2.312476058857775,2.345840141299006
8.084950812372545,27.7834604713085,0.36713273858703865,-2.311325573256353,2.348524607702324
7.956444709574571,28.167971099189337,0.36764406552100387,-2.3110699097893703,2.348524607702324
7.822061277545362,28.811539945023842,0.3709676905917779,-2.3126038905912663,2.348268944235341
7.722902546314416,29.886401403056297,0.37147901752574314,-2.3123482271242835,2.3432835066291804
7.580972049740255,30.983357407385608,0.37147901752574314,-2.3111977415228617,2.3430278431621976
7.357328827713695,32.56240170774808,0.37147901752574314,-2.311709068456827,2.3434113383626713
7.184122164288523,33.77541303706796,0.36853888765544307,-2.312731722324757,2.3446896556975845
6.999501084819238,35.3805088510536,0.3675162337875126,-2.3111977415228617,2.3489081029027976
6.7509835996753,37.19280007464374,0.3677718972544952,-2.3111977415228617,2.3489081029027976
6.542991175305288,39.18428752944895,0.3700728684573387,-2.312220395390792,2.348524607702324
6.394281849108234,41.49137415813089,0.37160684925923443,-2.312220395390792,2.3435391700961627
6.258336087889391,43.32800446296827,0.3717346809927258,-2.3119647319238097,2.3422608527612496
6.163738397321126,44.822516580822395,0.37160684925923443,-2.310814246322388,2.3430278431621976
6.127831130728379,45.56825894574605,0.36853888765544307,-2.3120925636573006,2.3483967759688325
6.123408314230975,45.75203289135424,0.3673884020540213,-2.31298738579174,2.3489081029027976
6.161079534809945,45.38855683454183,0.36764406552100387,-2.3111977415228617,2.3487802711693067
6.181078500318658,45.16958061894699,0.3700728684573387,-2.3111977415228617,2.346095804765989
6.248693799332706,44.78420959067208,0.3717346809927258,-2.312731722324757,2.3422608527612496
6.319821472709616,44.090820941047156,0.37186251272621706,-2.312476058857775,2.342644347961724
6.426471893152122,43.17592065013473,0.37147901752574314,-2.310558582855405,2.3452009826315496
6.503473606262455,42.08363435852416,0.3673884020540213,-2.312220395390792,2.3483967759688325
6.6534087274642015,40.387255488142884,0.3659822529856169,-2.3126038905912663,2.3483967759688325
6.712970081919846,38.83552518500235,0.37032853192432136,-2.311453404989844,2.348268944235341
6.902122391493582,37.611464448442554,0.37186251272621706,-2.310942078055879,2.3446896556975845
7.1003630024766915,36.730489519816935,0.37199034445970836,-2.312476058857775,2.3417495258272845
7.18008139545929,35.53546775519173,0.37147901752574314,-2.312476058857775,2.342388684494741
7.34086401970482,34.16767350706493,0.36713273858703865,-2.310942078055879,2.3467349634334456
7.510254116352894,32.443353520942644,0.36700490685354736,-2.310942078055879,2.3486524394358153
7.7153725384637415,31.022573562807562,0.36828322418846043,-2.312476058857775,2.348524607702324
7.8661254370647296,29.717301859527936,0.3712233540587605,-2.312476058857775,2.34814111250185
8.11014899025204,28.78174639834923,0.3721181761931997,-2.310814246322388,2.3420051892942673
8.298355634289667,27.708375067990175,0.37199034445970836,-2.312476058857775,2.3422608527612496
8.41738173129996,26.631326438908044,0.3695615415233735,-2.312476058857775,2.3432835066291804
8.632606196402067,25.410751053612792,0.36611008471910816,-2.3110699097893703,2.3483967759688325
8.837572305106967,23.76837150621076,0.36828322418846043,-2.3118369001903183,2.3486524394358153
9.047610756161719,22.91696038373073,0.3710955223252692,-2.3123482271242835,2.348524607702324
9.294782330854355,22.229734951912835,0.3721181761931997,-2.3119647319238097,2.3443061604971107
9.47890707904009,21.559705856811703,0.37199034445970836,-2.311453404989844,2.3425165162282324
9.600403122626462,20.678718898345668,0.36853888765544307,-2.311453404989844,2.342900011428706
9.84170602784756,19.78949523142697,0.36713273858703865,-2.3118369001903183,2.3462236364994804
9.976263205321494,18.747255604838095,0.3677718972544952,-2.3126038905912663,2.3487802711693067
10.21481998601493,17.80885261921014,0.3708398588582866,-2.3111977415228617,2.3487802711693067
10.422139923213466,17.439226711356408,0.37160684925923443,-2.3111977415228617,2.347374122100902
10.626256167551475,16.81642598734617,0.37160684925923443,-2.312476058857775,2.342388684494741
10.766122456715763,16.323021020468556,0.37147901752574314,-2.3128595540582486,2.342772179695215
10.931098439135651,15.800075375844127,0.3678997289879865,-2.310942078055879,2.344817487431076
11.074659095328608,15.163031944668399,0.36726057032052994,-2.3111977415228617,2.348524607702324
11.295585146093186,14.392796133973839,0.3677718972544952,-2.3126038905912663,2.3489081029027976
11.498070575085833,13.805310903940255,0.3707120271247953,-2.3119647319238097,2.3486524394358153
11.679756342711894,13.60090617176696,0.3717346809927258,-2.3110699097893703,2.342900011428706
11.843804045685769,13.22008631396178,0.3717346809927258,-2.3126038905912663,2.342772179695215
11.945773945105516,12.908166940461188,0.37135118579225185,-2.312476058857775,2.343155674895689
12.125131426225513,12.46937240652091,0.3677718972544952,-2.310558582855405,2.3457123095655152
12.298040379661817,11.87318256859245,0.36713273858703865,-2.312476058857775,2.348524607702324
12.464095182350471,11.51447038458912,0.36815539245496914,-2.3126038905912663,2.3486524394358153
12.596701358236704,11.08632627341769,0.3709676905917779,-2.311453404989844,2.3483967759688325
12.789156550819957,10.99042055393252,0.37186251272621706,-2.311325573256353,2.3430278431621976
12.911171023902492,10.942931990413012,0.37186251272621706,-2.3128595540582486,2.342133021027758
12.957144557663483,10.634931630578274,0.370584195391304,-2.3119647319238097,2.342900011428706
13.155134697979515,10.331635322635721,0.3680275607214778,-2.310558582855405,2.347757617301376
13.302307276689195,9.769101453178449,0.3678997289879865,-2.313243049258723,2.3487802711693067
13.503883470783798,9.509150223420692,0.36815539245496914,-2.3111977415228617,2.3487802711693067
13.627169718107792,9.339840851768377,0.37045636365781265,-2.311325573256353,2.347757617301376
13.742916738643641,9.166858772711695,0.37186251272621706,-2.312476058857775,2.3422608527612496
13.860118530986904,9.115771501760811,0.37186251272621706,-2.3119647319238097,2.3425165162282324
13.96886739964659,8.995944953349317,0.3710955223252692,-2.3110699097893703,2.3437948335631456
14.060128801810961,8.761803570461117,0.36713273858703865,-2.3126038905912663,2.348268944235341
14.217357063242181,8.382081607722917,0.36726057032052994,-2.312220395390792,2.348524607702324
14.354083990663877,8.212501565167534,0.3695615415233735,-2.3110699097893703,2.3483967759688325
14.456702257027533,8.095327716795765,0.37147901752574314,-2.311709068456827,2.346862795166937
14.570365311757552,8.12582670914949,0.37199034445970836,-2.3126038905912663,2.342772179695215
14.620326532034932,8.118244530018151,0.3717346809927258,-2.3111977415228617,2.342900011428706
14.738884561058434,7.9439782605744425,0.3678997289879865,-2.3110699097893703,2.3437948335631456
14.804851434244716,7.85362683034706,0.3675162337875126,-2.312476058857775,2.348524607702324
14.90269379356174,7.666437079389154,0.3678997289879865,-2.3128595540582486,2.3486524394358153
15.034021617239556,7.361426081412957,0.3707120271247953,-2.310942078055879,2.3483967759688325
15.142452981637609,7.497449737088794,0.37147901752574314,-2.3119647319238097,2.3449453191645673
15.225690359125116,7.509205251835058,0.37160684925923443,-2.3126038905912663,2.342388684494741
15.24023549844807,7.396035515849099,0.3712233540587605,-2.311453404989844,2.342772179695215
15.361560062342644,7.297690619882171,0.3675162337875126,-2.3110699097893703,2.3452009826315496
15.418362637803144,7.109114610276206,0.3675162337875126,-2.312731722324757,2.348524607702324
15.537841523192178,6.9378913692992255,0.36828322418846043,-2.3119647319238097,2.348524607702324
15.61756099337457,6.713603882709235,0.3707120271247953,-2.3110699097893703,2.3483967759688325
